scraping_time,website_id,main_website_url,product_link,product_title,old_price,new_price,price,brand,product_code,images
2020-12-17 00:09:54.750177,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpotes/lulu-susanna-ll150008s_p-2115125.aspx?Org=2115124,Lulu Susanna LL150008S,45.9,23.0,23.0,Lulu,Lulu Susanna LL150008S,https://www.myshoe.gr/Images/Products/Normal/2110000/2115125.jpg
2020-12-17 00:10:26.660568,246,https://www.myshoe.gr/,https://www.myshoe.gr/aksesoyar/sxolikes-tsantes/lyc-one-unicorn-line-trolley-bag-lo01547_p-2668271.aspx?Org=2668272,Lyc One Unicorn Line Trolley Bag  LO01547,54.9,38.5,38.5,Lyc,Lyc One Unicorn Line Trolley Bag  LO01547,https://www.myshoe.gr/Images/Products/Normal/2660000/2668271.jpg
2020-12-17 00:10:30.859975,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/athlhtika/athlhtika-papoytsia-350190325_p-2680031.aspx?Org=2680030,Αθλητικά παπούτσια 350190325,42.9,21.5,21.5,La Redoute Collections,Αθλητικά παπούτσια 350190325,https://www.myshoe.gr/Images/Products/Normal/2680000/2680031.jpg
2020-12-17 00:10:30.896981,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpotes/conguitos-ii1-11284_a_p-2151563.aspx?Org=2151560,Conguitos II1-11284_A,61.0,30.5,30.5,Conguitos,Conguitos II1-11284_A,https://www.myshoe.gr/Images/Products/Normal/2150000/2151563.jpg
2020-12-17 00:10:36.958499,246,https://www.myshoe.gr/,https://www.myshoe.gr/aksesoyar/sxolikes-tsantes/lyc-one-the-drop-cb95017_p-2668247.aspx?Org=2668248,Lyc One The Drop CB95017,20.0,14.0,14.0,Lyc,Lyc One The Drop CB95017,https://www.myshoe.gr/Images/Products/Normal/2660000/2668247.jpg
2020-12-17 00:10:56.690888,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/galotses/bitter-_-sweet-23165-2-_p-968131.aspx?Org=904610,Bitter & Sweet 23165-2.,32.9,8.3,8.3,Bitter & Sweet,Bitter & Sweet 23165-2.,https://www.myshoe.gr/Images/Products/Normal/960000/968131.jpg
2020-12-17 00:10:57.601001,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/galotses/bitter-_-sweet-23233-2-_p-927628.aspx?Org=927618,Bitter & Sweet 23233-2.,37.9,14.0,14.0,Bitter & Sweet,Bitter & Sweet 23233-2.,https://www.myshoe.gr/Images/Products/Normal/920000/927628.jpg
2020-12-17 00:12:12.219192,246,https://www.myshoe.gr/,https://www.myshoe.gr/aksesoyar/sxolikes-tsantes/tsanta-plaths-drakos-must-cute-000579702_p-2666870.aspx?Org=2666871,ΤΣΑΝΤΑ ΠΛΑΤΗΣ ΔΡΑΚΟΣ MUST CUTE 000579702,19.9,14.0,14.0,Must,ΤΣΑΝΤΑ ΠΛΑΤΗΣ ΔΡΑΚΟΣ MUST CUTE 000579702,https://www.myshoe.gr/Images/Products/Normal/2660000/2666870.jpg
2020-12-17 00:12:14.470296,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/sneakers/champion-vx-basic-b-gs-s31366-rs001_p-2694974.aspx?Org=2694971,Champion Vx Basic B Gs S31366-RS001,39.9,34.9,34.9,Champion,Champion Vx Basic B Gs S31366-RS001,https://www.myshoe.gr/Images/Products/Normal/2690000/2694974.jpg
2020-12-17 00:12:14.556296,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpotes/mod8-blaby-737651-30-13_p-2365756.aspx?Org=2365754,Mod8 Blaby 737651-30-13,47.9,28.9,28.9,Mod8,Mod8 Blaby 737651-30-13,https://www.myshoe.gr/Images/Products/Normal/2360000/2365756.jpg
2020-12-17 00:12:14.643286,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpotakia/sprox-509431-blk_p-2670536.aspx?Org=2670532,Sprox 509431-BLK,49.9,25.0,25.0,Sprox,Sprox 509431-BLK,https://www.myshoe.gr/Images/Products/Normal/2670000/2670536.jpg
2020-12-17 00:12:14.728286,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/sneakers/jack-_-jones-12177376_p-2693675.aspx?Org=2672945,Jack & Jones 12177376,39.9,35.9,35.9,Jack & Jones,Jack & Jones 12177376,https://www.myshoe.gr/Images/Products/Normal/2690000/2693675.jpg
2020-12-17 00:12:14.816285,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpotakia/paidika-mpotakia-350190662_p-2680090.aspx?Org=2680088,Παιδικά μποτάκια 350190662,39.9,20.0,20.0,La Redoute Collections,Παιδικά μποτάκια 350190662,https://www.myshoe.gr/Images/Products/Normal/2680000/2680090.jpg
2020-12-17 00:12:16.864382,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpalarines/moyger-a11159-b_p-1545507.aspx?Org=1545504,Mουγερ A11159-B,,64.0,64.0,Mουγερ,Mουγερ A11159-B,https://www.myshoe.gr/Images/Products/Normal/1540000/1545507.jpg
2020-12-17 00:12:16.898379,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpalarines/moyger-a11134_p-1237772.aspx?Org=1237762,Mουγερ A11134,,66.0,66.0,Mουγερ,Mουγερ A11134,https://www.myshoe.gr/Images/Products/Normal/1230000/1237772.jpg
2020-12-17 00:12:39.038873,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpotes/clarks-crown-piper-t-26143955_p-2521052.aspx?Org=2521045,Clarks Crown Piper T 26143955,60.9,40.9,40.9,Clarks,Clarks Crown Piper T 26143955,https://www.myshoe.gr/Images/Products/Normal/2520000/2521052.jpg
2020-12-17 00:12:41.295871,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpalarines/moyger-a11162_p-1237841.aspx?Org=1237840,Mουγερ A11162,78.0,31.2,31.2,Mουγερ,Mουγερ A11162,https://www.myshoe.gr/Images/Products/Normal/1230000/1237841.jpg
